,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0135738780807196,-0.0317026955789589,0.614762192273023,0.0467491225156247,0,0.0123399943592544,0.0915111463446101,-0.0383947935558556,0,0,0,0,0,0
ETH,0.727512591423844,0,0.123755925007173,-0.337523508876058,0,0.740956440836183,0,-1.47987142742069,0.0394249862384516,0.316764999345078,0.585670141233312,0,0,0,0.245637270452659
XRP,-0.258017797580861,-0.0287135150715238,0,0.288549988360927,0,0.110273233626505,0.172693696448519,-0.0570922285826152,0.0880884697284334,-0.0898111994128777,0,0.474050660456707,0,0,-0.0721384675875953
LTC,0.616245922897093,-0.053181175473865,0,0,-0.039251287609671,0.0031202676705169,0.150230227613906,0.00000000000000000693889390390723,0.116551936241002,0,-0.172168837485362,0,0,0,-0.142570556709447
XEM,1.25211673099647,0.0514917807833432,0.390290363255324,0,0,0,0,-0.0647889354978406,0.455688149624214,0.381299615890186,0.577005639929516,0.572500534143969,-2.51489764555763,-4.13770098725564,0.0120270681569181
DASH,-0.435460473372024,0.0371330519439975,0.305039490232824,0.368258240757091,-0.0165203954810031,0,-0.0177100731490653,0.137626739548156,0.0823727530055039,0.132608277066289,-0.473607023227271,0.0684328953750772,0,0.83398976297016,-0.00741705184247594
DOGE,0.301056707994261,0.0458215108633937,0,0.324740295963865,-0.100997655431841,0.00687590040541819,0,0.02778886724444,0.14258159494162,0,0,0,0,0,0
XMR,0.580756080745344,-0.1993043422104,0.244233921587586,-0.148529230717773,-0.0733762724803299,0.328327216921032,0.0684616648140127,0,0.0128851498537395,0,0,0.0921912048231422,0,0,-0.0345543212299178
XLM,0.228622136866832,0.182796418623988,0,0.114013261522033,0.143436920497818,0,-0.106382319996118,0,0,-0.272528134485059,0.0836205467432202,-0.0948749525819021,0,0,0.129666056391224
DGB,-0.7283429297786,0.246489849066812,0.0401014713017454,0.576545021616871,0.126485768284381,0,-0.101562405510137,0,-0.166691221168079,0,0,0,0,0,0.0846818692177594
BV010082.INDEX,-0.205088846222902,0.000000000000000000216840434497101,-0.112350548191679,0.00247201093250098,0.0306580116966647,-0.0947071050422623,0.0060778125702249,0,0.0373312139000581,0.0169476796239751,0,0.0959458560468681,0,1.32216140003933,-0.0180063012237224
CVIX.INDEX,0.281895321244283,-0.0968714678762702,0.119412447132853,-0.319846060457915,0.000000000000000000867361737988404,0.233950896320724,0,0.0515401048244131,0,0.00937967737614006,0.181903605812413,0,0,0,0.175412190478011
DXY.INDEX,0,-0.00151030264609802,0.00401765603584247,0,0,0.0312480956496346,-0.0255473969247871,0,-0.00523623183296395,0,0.0567215575248547,0.0448882740172895,0,0,0
SPX.INDEX,0,0,0,0,-0.00596634053157238,0,0,0,0.0156926401257107,0,0.01114359686754,0,0,0,-0.0826433886569463
VIX.INDEX,0.000507960844231652,0.416734787711467,-0.749522365805169,0,-0.129688530825776,0,0,0.00900215900472775,0.478734603453678,-0.227672035625711,0,1.23948577918192,0,-1.47733774343237,0
